Datetime,username,tweets,emotions
31/5/2021,madnoh,st  june   movement  control  order  starts today   stay at home  stay safe   we shall persevere  we shall overcome ,happy
31/5/2021,itspojiiii,stay safe stay at home ,happy
31/5/2021,ST_LifeTweets,stayhome guide for  tuesday  declutter with  the  home  edit make kombucha and journal ,happy
31/5/2021,azliinn,salam lockdown  semoga  malaysia kembali sihat semoga ada sinar harapan utk semua org  semoga dipermudahkan urusan  dimurahkan rezeki kpd mereka yg terjejas  yang penting take care stay home  stay safe,happy
31/5/2021,Engie_Stenna,selamat  hari  gawai  dayak   gayu  guru  gerai  nyamai  ooohhhaaa  teamgawaikl in  malaysialockdown    this is the piece of home that always inside me   dayung  timengen   exclusive and indigenous of proud  bidayuh in the  land of  hornbills  sarawak   stay safe everyone  ,happy
31/5/2021,nr_frhnna,welcome to my fav month    semoga negara kita kembali pulih dengan  cases    today is our first day lockdown hope everyone stay at home and stay safe    road to zero cases   malaysialockdown  stay safe  stay home  kita jaga kita  syed saddiq,happy
31/5/2021,Dauh_amad,happy lockdown  malaysia  please stay at home ya semua,happy
31/5/2021,badrul_aremin98,ada je smoothies  but wht can we say right  highly demand till our blender got jammed at the moment  bab blender we put the rest to hq  however you  still can enjoy our drinks by ordering thru fp or online order  would love if you concern to do tht  stay safe stay at home ,happy
31/5/2021,_sepulhadry,selamat  hari  gawai buat kawan yang meraikan nya  stay  home   stay  safe ,happy
31/5/2021,GerakBudaya,gerakbudaya  bookstore  pj is closed from   june  until further notice  we will continue delivering your online purchases  thank you for supporting us at      if it is within your power please stay at home  ,happy
31/5/2021,UpmPenyayang,  kotobian  tadau  tagazo  do  kaamatan   gayu  guru  gerai  nyamai    kelab  penyayang ingin mengucapkan dengan ikhlasnya  selamat  hari  kaamatan dan  selamat  hari  gawai   stay safe and stay home ,happy
31/5/2021,MrRich,well here we go folks  see you on the other side of the lockdown  check in on your friends and family often  stay safe  stay home,happy
31/5/2021,MissingJass,secretly hoping that you will be hiding behind the door when i come home  wishful thinking of course  live well  stay happy,happy
31/5/2021,lastminutesnews,how to create the ultimate luxury home office in   over the past year working from home has become the norm with the ongoing  covid restrictions requiring us at points to either stay indoors entirely or to simply avoid the boardroom and the  ,happy
31/5/2021,501Awani,starting at  am on  tuesday   june  till  pm on  monday   june    all  astro customers can stay at home and stay safe with complimentary viewing for all kids  news and  bolly one channels plus additional  on  demand shows on  tv and  astro  go  awan inews ,happy
31/5/2021,NurAfeeqah,for  may and  june my working days are only about  days for each month  have to clear my leave but kenot go anywhere just stay at home due to lockdown,happy
31/5/2021,heedanordin,pkp  ke  ke im still like dis  still staying home and followed  sop since day   went to office x in total since march last year  not that im complaining  stay safe everyone,happy
31/5/2021,ryehawee,me to my mates   bcs we kena extend another day of stayathomecannotgoanywhere untill rd of  june on nd lepas settle all kerja rumah masak semua nak cantikcantik  nak make up nak pakai baju jalan for the sake of nak feeling special on my day ,happy
31/5/2021,cikgumung92,stay safe   stay home    lockdown ,happy
31/5/2021,hkmhdi,hi guys  i really appreciate if you could help me retweet it as my next customer could be on your timeline    stay at home in a high quality pajamassleepwear for men women and kids  material  satin  bamboo  cotton  more    click the link below    ,happy
31/5/2021,acet2115,betul tu  stay safe   stay home,happy
31/5/2021,DGHisham,we are not out of the woods yet  please stay at home and embrace self lockdown  if you need to attend to urgent matters please adhere to all  so ps  pray that this lockdown will flatten the curve in time ,happy
31/5/2021,SDECBerhad,selamat  ari  gawai to those who are celebrating  ari  gawai  despite  mc owe wish you a wonderful  gawai lets hope for the best in the coming yeareven if we wont be able to balik kampung this year stay at homestay safe lets get online and  ngabang  sarawak digital ngabangmaya ,happy
31/5/2021,amcolbymontgom1,stay safe  stay home  stay working,happy
31/5/2021,mstgolf,in accordance to the  full  mco announcement all mst  golf stores will be temporarily closed during the period    our online store at  remains open as usual    please stay safe and stay home   mst golf  kita jaga kita  stay safe  kekal selamat  fmco pkp ,happy
31/5/2021,atinnn_bilah,you too capik  stay at home je and stay safe,happy
31/5/2021,OfficialKCFC,selamat ngitu  ari  gawai  dayak buat semua yang meraikannya    gayu  guru  gerai  nyamai  lantang  senang  nguan  menoa    stay safe stay at home   samasama kita putuskan rantaian  covid    stronger together ,happy
31/5/2021,JefferyNgui,selamat menyambut  hari  gawai  dayak  stay  safe   stay at  home  ,happy
31/5/2021,jubair68789901,anna correct uh na   neengalum always stay home stay safe na,happy
31/5/2021,MrAdam_Robinson,to all my friends here in  malaysia as we enter another total lockdown  as it says here we have been here before  we got through it and will see brighter days soon   stay home and stay safe ,happy
31/5/2021,BelleSudan,selamat  gawai to all    although this years  gawai may be toned down we can still dress up in our beautiful traditional costumes enjoy our traditional delicacies  spend time with our closest loved ones  stay home  stay safe  ooohaaaa,happy
31/5/2021,azarof_,mco  here we go  stay safe and stay home everyone,happy
31/5/2021,Julien_Chen,yea stay home and play persona  royal  saw your ps account playing it hahaha just finished second castle on it,happy
31/5/2021,zrhnrjhn,please aware that our sop for pkp are more strict than sop of the  total  lockdown  stop blaming others and play your role right  stay at home and keep you and your family safe   ,happy
31/5/2021,littleleaguemy,stay home stay safe stay healthy this  fmco so we can all  get back on the field as soon as possible  look out for more online lessons and videos soon  ,happy
31/5/2021,xingible,half       i managed to stay  days at home except for getting food and to the library and finally i went for a walk tonight   singapore ,happy
31/5/2021,TalentCorpMsia,our staff will be working from home and are contactable via all ecommunication   the wellbeing of our team members and clients remain our priority and we encourage everyone to stay safe and stay at home to flatten the  covid curve,happy
31/5/2021,HappyWaterKL,due to the imposed restrictions a delay in the delivery of our products may be expected  we thank you for your kind understanding towards this matter  lets flatten the curve together  stay safe and stay home everyone,happy
31/5/2021,dirrtyterry,alright people  this is it    stay home  stay safe  and if you need to go out  double mask up and sanitize    boys keep it in ur pants for awhile okay  put that booty call on hold   above all keep ur cool and if u need to talk to someone my  d ms are open    ,happy
31/5/2021,akmalhiza,okay selamat berwork from home semua  stay safe guys ,happy
31/5/2021,Rashedmus,as we  mco  tomorrow in  malaysia  i am mindful of the impact this may have on children  their caregivers  with schools and public spaces closed children are urged to stay at home away from friends and loved ones  they may even be stuck at home with an abuser,happy
31/5/2021,UniCyberjaya,attention all students    the campus will be closed from st  june  until the  movement  control  order is lifted  please visit  to contact any key departments on important matters    stay smart stay home stay safe    mco  uni cyberjaya  uo csop ,happy
31/5/2021,xxnishyxx,right i even told my parents i will stay home and not buy food outside or order in anymore siabut their heart all harder than the fucking stone,happy
31/5/2021,ebenezer_darwin,stay safe  stay at home,happy
31/5/2021,elsDines,stay home and stay safe my zombie fwendddd d x,happy
31/5/2021,halalrangers,lockdown routine    lets try to read the  holy  quran everyday without missed  insha allah boleh start try dengan membaca  al  mulk serta terjemahannya setiap malam sebelum tidur    semoga kita dapat memanfaatkan masa di rumah dengan baik  stay safe  stay at home  malaysian  ,happy
31/5/2021,farehajohari,stay safe  stay at home please    malaysia lockdown  free palestine  save palestine ,happy
31/5/2021,syok_malaysia,stay at home and stay safe everyone  duduk rumah ,happy
31/5/2021,jhtwxp,to students please and please stay safe include your mental healthif u at home please help yr parents n sibling may  allah swt easiest yr graduation path n grant the beautiful jannah ,happy
31/5/2021,saqifaaah,when you have sat in the home office for too long and it started to feel like its hard to find your way out but its also hard to stay coz you dont really have the energy to keep going,happy
31/5/2021,TheMalaphines,its so scary the fact that people i know personally got infected and lose their family member because of covid please stay at home guys this is not a joke,happy
31/5/2021,thesweetesthani,pengantin baru fefeeling steamboat kat rumah je la  selamat dan selesa   stay at home and stay safe too beb  zahid put ringforever ,happy
31/5/2021,ahmadjohnson69,pls ah guys even if u feel just abit sick pls pls pls stay home,happy
31/5/2021,di_entika,i never got a good grasp of what their names are or what they are i just stay home as much as i could ,happy
31/5/2021,akimjr_,stay safe stay at home guys we did it before and we can do this together at least for one last time ,happy
31/5/2021,LEASportsCentre,dear all   you can continue shopping on  lsc  app   ls conline  stay home and stay safe   kitajagakita lsconline ,happy
31/5/2021,adobubble,malaysian we can do this    lets stay at home and  insha allah slowly the case will decrease   stayhome  stay home stay safe,happy
31/5/2021,HurunKyumin05,just wanted to say a few words   this is my twitter account   i admit that i cannot buy  su ju album   so  i am join giveaway  i am join it with my account  so if  i spam your account with giveaway account it easy  just unfollow me   stay safe and stay at home   by  account onwer ,happy
31/5/2021,AzharAndiTahir,kotobian  tadau  tagazo  do  kaamatan   ucapan utk semua org sabah yg sambut kaamatan   sorry lah geng sia ndak dapat balik sabah mau aramaiti sama sama covid gia    stay  safe  semua  jaga diri  stay at home ya ,happy
31/5/2021,DamansaraPAC,whos allowed into the venue   check your  my sejahtera  app and make sure you are under low risk status  we are in this together to keep the community safe and to stop the spread    visitors with high risk status are advised to stay at home   we will be here when you are better  ,happy
31/5/2021,AppBluej,tomorrow lockdown how to deliver food  register as  blue j  app merchant today  let us help you deliver your food to your customers   dont forget to follow the sops and lets flatten the curve stay safe and stay home  ,happy
31/5/2021,chungakabasil,why the heavy traffic today in the city amidst the new lockdown  are we not worried about the current spike of the pandemic  please la stay home ,happy
31/5/2021,MSUmalaysiaSHCA,lockdown  worry not as you can just stay at home and join us virtually    introducing the first ever  virtual  msu waiter race   registration until rd  june   click here to register    keep healthy follow  sop and stay safe   msumalaysia msushca ,happy
31/5/2021,lsdprestamo,lsd  prestamo  sdn  bhd  lsd  prestamo will be closing its office temporarily to be in line with the precautionary measures  the closure of  lsd  prestamo office will be effective from st of  june  until the th of  june     stay home stay safe stay healthy,happy
31/5/2021,PAKSU77357337,teaser  live  trade  class in our  st msupertradermember  last  friday   if you guys wanna to know more until pm only   dm me ya   let me know where u want to go   stay safe  stay home  make some  profit   now everyone can trade  fcpo psa sniperians tspa ,happy
31/5/2021,WORLDOFBUZZ,action  will  be  taken  against  bosses  who  force  their  employees  to  go  to  work  during  fmco    remember to stay at home and only go out when you really need to ,happy
31/5/2021,jknperlis,selamat menyambut  hari  tanpa  tembakau  sedunia   stay home stop smoking keep  covid away   commit to quit sihatmilikku ,happy
31/5/2021,BTMalaysia,as per the  total  lockdown period announced by the  malaysian government our offices will be closed from  to   june  and all staff will be workingfromhome during this period   stay safe everyone    stay at home  work from home  total lockdown ,happy
31/5/2021,syok_malaysia,but for now we can only  dream now travel later   stay safe and stay at home everyone  ,happy
31/5/2021,irtaza_ik,yes best quality matters alot   quality is more  important than  quantity  one  home run is much better than two doubles   steve  jobs   stay  home  stay  safe  peeps   kongposhsaffron saffron saffroncottage kashmirisaffron lockdown  mcountdown ,happy
31/5/2021,inthi09,good day people  have a great day  please stay home and take care of your loved ones ,happy
31/5/2021,geetha2809,meaning  for some they struggle to have and pay  the homehouse they have  does not matter the type of roof as long as they have a place to stay  not undermining  ur post just some truly struggle for that roof  ur post educates cause it shows diff between types of roof,happy
31/5/2021,naimtj_,morning  stay safe everyone stay home and please stay with me ,happy
31/5/2021,miss_fsr,we havent go back home from last year we stay put in klang due to this risk  but now we r hoping for the best,happy
31/5/2021,pastel92,stay safe and stay at home bg yg tidak perlu keluar   bandar  muadzam  shah ,happy
31/5/2021,GHotel_Penang,contest extended  with  malaysia going into full lockdown the only thing to do is to stay home and stay safe  dont worry we want to keep you occupied and even let you win holiday stays  so we are extending our contest to   june  ,happy
31/5/2021,farhanyunas,wow since this tweet exploded just wanted to remind you guys to please stay safe just stay at home and only go out if really necessary do help out small businesses buy from them too  one more thing please check your friends and family,happy
31/5/2021,ajithkanth009,wt kkkk  another hybrid kind of variant  look like  corona is evolving as its spread continent to continent with local variants   stay safe  if can  stay at home   life goes on with  masks  ,happy
31/5/2021,ISIS_MY,selamat  hari  gawai and  kotobian  tadau  tagazo  kaamatan from all of us at  isis  malaysia  stay strong  stay healthy  stay home  kita jaga kita ,happy
31/5/2021,leonprimestyle,total lockdown is announced and starting st  june  at this point its time to figure out how to still feel productive   semoga  malaysia pulih  stay at home and stay safe    purchased via website for any  leon polo during  mco and remember to stay safe  ,happy
31/5/2021,zerotypic,i think you can take a cab and ask the driver to open all the windows  that seems to be the guidance for people under stayhome notice  take care  it sucks to be sick in another country,happy
31/5/2021,daxtium,as we prepare ourselves for another phase of movement restrictions let us realise our responsibilities and the mindset that is required for us to get through these challenging times   stay home stay safe  stay healthy   daxtium  data destruction  covid ,happy
31/5/2021,nhisa07,tomorrow the expect high volume of customer under lockdown but they expect high volume of customer at outlet  people stay at home why would you go out when we are under lockdown,happy
31/5/2021,myKLASSorg,have an awareful  world  tobacco  day  please stay at home  be safe everyone   commit to quit  klass  stay safe  know your status  ending aids  kita jaga kita,happy
31/5/2021,HzqHrn,stay safe and stay at home guys ,happy
31/5/2021,THuskitory,stay  home  stay  safe  stay  happy   follow us for more amazing  siberian  husky  fbig  huskitory      puppy husky siberianhusky cute happiness dog dogoftheday huskies ,happy
31/5/2021,sham0408,please all  malaysian fellow friends n family kindly dont balik kampung stay at home be safe or for if you required to work please be safe and follow the sop    dont go and spread to others,happy
31/5/2021,Caelia13763727,my  beloved  shoppers   followers   tomorrow will be full lockdown   please  stay at home and stay healthy fit always  we still do operation as normal cut off time pm  mon  fri   voucherbelanja giveaway  malaysia freegifts freeshipping supportlocalbusiness ,happy
31/5/2021,Hussamuddin,monday morning joke  an adv agency prepared this copy for the campaign to get people to stay at home during  mco   you hate this government  you want it changed  then stay at home  if you survive this pandemic then you can vote this government out in the next election,happy
31/5/2021,larphe,semenanjung teda cuti  i miss ngiu chap and bambangan  stay home stay safe everybody  kotobian  tadau  tagazo do  kaamatan,happy
31/5/2021,eshers,miserable  may  waking up to some bad news every day  every photo in  fb makes you worried every call you receive suddenly gives you anxious moments  hope  june starts off better  stay safe and stay home,happy
31/5/2021,MamaCranky,some of us are guests in countries where to break public health laws means we are fined  deported  maybe the average larrikin  aussie cant stay home but many of us have had to do it in our host countries,happy
31/5/2021,hardique,hav a good  monday gais  stay home and stay safe dun forget to keep ur brain safe wit u as well okeh  god bless,happy
30/5/2021,BalqisAmysha,u know thats why if u dont have any urusan dekat luar then stay at home  take your vaccine if u cant go to the appointment tell them  so that others can take your place  do your role ppl  so that we can end this pandemic quicker  everyone life is at stake  so please ,happy
30/5/2021,14_ambassador,time to wrap up  much thanks to for the opportunity given  remember  things are hard but rest assured itll get better    till then stay safe stay healthy stay home and get yourself vaccinated   signing off  amirah  deloittes  ambassador  ,happy
30/5/2021,adnisya,good morning ladies  gentlemen have a good day  stay home stay safe x,happy
30/5/2021,ross65093,good  morning  cat  ameen   be safe  be  cool  stay  home   jangan curiouscat sgt  nanti dapat soalan cepumas tak leh nak jawab pulak ,happy
30/5/2021,IlavarasanG27,     stay safe  stay home and  wear mask ,happy
30/5/2021,ST_LifeTweets,stayhome guide for  monday  discover cute online comics for kids order some nasi lemak and more ,happy
30/5/2021,jupitergaze43,please put all factories on lockdown as well  im begging   have mercy to manufacturing sectors and let them stay at home like others  im terribly worried about my husband n many others who still need to come to work even more than several ive cases in the premise  please,happy
30/5/2021,Naddykhusyairi_,cepat laaaa habis pkp bok a few days dh boring but no metter what we need to stay home so u guys need to stay home  stay safe okies,happy
30/5/2021,ellidwear,got married right after st pkp announced  never went to honeymoon stay at home any special occasion just celebrated at home  celebrated our st anniversary st march  yesits tiringits suffocating but thats what can i do as a responsible civilian and i hope others can too,happy
30/5/2021,TheWorstTaste__,we could go walking through windy park or take a drive along the beach  or stay at home and watch  tv you see it really doesnt matter much to me,happy
30/5/2021,f4r4_,hello klang people  im a home baker from  kapar  anyone yang stay area kapar meru rantau panjang  berdekatan boleh order yaa  ada cakes pastries  cookies  meh survey ig kita dulu ok   ,happy
30/5/2021,SiswaMIC,selamat  hari  gawai  gayu  guru  gerai  nyamai    kotobian  tadau  tagazo  do  kaamatan  to everyone who celebrates the festival   may the festive spirit be with everyone  please stay safe and stay home during this festive season    siswa mic ,happy
30/5/2021,RonHelloRon,tak reti pun main skate sbb dulu try patah skateboard member aku so boleh lukis je the feeling happy lockdown everyone stay safe stay home vans  lock down malaysia skateboard illustration art ,happy
30/5/2021,ShadeeCare,this  covid  stay home were giving away  giftcards of your choice for doing what you always do on your social media  come to  to find out more   ,happy
30/5/2021,iamhaziq_y,enjoy guys   see you soon after lockdown  stay home stay safe  ,happy
30/5/2021,nnhanaaaaa_,we need a total lockdown but miti already approved the application for manufacturing sectors not essential also get approval how can we help you  we really want do our responsible to stay at home,happy
30/5/2021,DhlExpressMY,urge you not to let your guard down  frontliners are working to save lives and protect the community  to break the chain of transmission everyone has a part to play  do your part   stay  home  stay safe  dhl express malaysia protectcommunity asone kitajagakita ,happy
30/5/2021,morganaclaire,breaking  news  a new variant has been detected which is a hybrid of the uk and  indian variants and is said to spread faster  dg hisham   please follow  sop   stay home stay safe  thats all    keep rting so everyone can know and take this seriously ,happy
30/5/2021,StudiosTipica,dying  guns got k visits by this week  if we dont need to go to school but stay home developing our games full time it could be even better  roblox dev ,happy
30/5/2021,songstersong,a simple and healthier home cooked meal on this rd  sunday of  phase   ha  hands  face  space and  trace  and get vax too   stay safe everyone   goodnight    tanjong  pagar  plaza ,happy
30/5/2021,Roolockwood, months and counting here in  singapore too  stay strong friend well get home one day,happy
30/5/2021,opahnel,you thought you are ok and negative   till you realised you brought back to your family and one of the elder passed away   please do stay safe out there ok   condolences to all the deceased staysafe rakyatjagarakyat kitajagakita malaysia coronavirus ,happy
30/5/2021,karencheong2000,i wish that i can do same as you but i have stay home after i done with buying my food  have a nice day to you,happy
30/5/2021,SarasvathyB,  stay home  stay  safe   wear mask   keep  social  distance    sanitize your hands    get vaccinated    valimai  ajith kumar  ajith fans awareness for covid ,happy
30/5/2021,inthi09,hopefully  pkp will make people realise the damage weve done to our society  please follow all the  sop  stay home  lets help our frontliners  kita jaga kita  lockdown  mco,happy
30/5/2021,04Chimmy,finishing my old skecth   i make this skecth one week after lockdown and i never continue this until now   also stay at home stay safe and stay positive on this  covid pandemic u  luv u guys  covid  stay home stay safe  art drawing traditionalart ,happy
30/5/2021,divorcelawyer88,stay home and stay safe  our lawyers will continue to serve you from home fmco malaysia covid cheras lawfirm lawyers divorcelawyer propertylawyer probatelawyer litigation tyhco ,happy
30/5/2021,QlahShahiz,back at it again with my i just wanna be stay at home wife who makes cute foods for my family agenda bcs tomorrow is monday and the mood is not good    what  ive been eating at homelately   japanese  via ,happy
30/5/2021,Langkawi_Drum,visiting  langkawi  malaysia this week  here are my top picks of local stay homestay safe happenings for  may  thru  june    stay home ,happy
30/5/2021,miyanlov3,happy  harvest  festival  stay safe by staying home  just watch the pageant live on  fb tomorrow  stay safe  stay home    ,happy
30/5/2021,nad_exoL,so sad please stay safe and stay at home  malaysian ,happy
30/5/2021,munieranuar,lepas go thorough new sop of total lockdown  meehhhh  just another new phase of normal pkp gempak lebih  peeps  stay safe stay indoor stay at home  help us yg still kena kerja as essentials to reduce interaction,happy
30/5/2021,nyalahq,  happy  sunday    the number of  covid cases is rising from day to day  we hope everyone is staying safe by wearing a mask and always maintain physical distancing    stay healthy and stay home with  nyala ,happy
30/5/2021,idajjaeni,so just stay at home peopleor else no medication will be provided to you guys if our department are being paused or paralysedthank you,happy
30/5/2021,ross65093,not agree with this  at least first two weeks fully stay st home for runners  bikers  thereafter is ok,happy
30/5/2021,GourmetMale,well we can completely agree on the indoors point when theres an outbreak or risk that makes them at least reasonable    but its like lockdowns  instead just tell everyone shit  theres an outbreak  stay home  pubs are staying open but do the right thing  they wont,happy
30/5/2021,andwanabdul,now its just a matter of  kita  jaga  kita  pkp means wfh for some but for others they may not be fortunate enough  please be considerate of everyone and lets be vigilant in staying home and staying safe stayhome kitajagakita ,happy
30/5/2021,malmaruhan,you know why we  malaysians dont deserve good medical facilities good doctors  importantly a good health minister who has been stressing us so much to stay at home,happy
30/5/2021,RShamasundariS,thats good   stay home  stay safe  take care ,happy
30/5/2021,aliazainddn,looking at the numbers  insya allah boleh turun  letak tepi la kerajaan macam mana sekali pun  lets us keep praying and stay at home if takda apa urusan  we play our role okay folks,happy
30/7/2020,tkchang0214,  thursday  pameran  inovasi bersempana  wacana  ilmu   perjalanan ini bersama  cikgu  haji  abang  mat  bin  abang  masagus  tuan  pengarah  jpn  sarawak  first event after pandamic  covid glad that all went successful and smoothly can sleep well after this  ,happy
23/7/2020,Amenjahhh,student  c  teacher  amenjah my  jiu  jiu uncle just came back from  mei  guo  usai was like me  huh  come again while listening to her  i was doing smth  she repeats again  my first thought is  covid  after she said that,happy
24/5/2020,4jimz,here comes the  wan  family hari raya aidilfitri  eid ul fitr hijri  covid   hijri  sayang wifey  wan family  rimba the card game  syawal schoolholidays  maaf zahir dan batin  q the cat ,happy
2020-05-12 12:59:27+00:00,Amenjahhh,that time  so he has to leave his family wife and  children in  kelantan first  but then  covid hits  malaysia and  mco started the family couldnt come back to  sibu   for  months without his family  i cant imagine how much he misses his wife and children ,happy
2020-04-24 15:09:07+00:00,saufisufian,stay home longer the movement control order  mco extended to  may   th day of  ramadhancovd quarantinelife quarantena kuarantin quarantaine quarantne karantina cuarentena stayathome ,happy
2020-04-12 06:03:46+00:00,eshamzhalim,apabila kena kuarantin daripada travel   stay home today for tomorrow travel  ikut nasihat kerajaan guys  stay at home and stay safe  bersama kita putuskan rantaian dan melawan covid   malaysia  boleh ,happy
2020-04-11 09:05:56+00:00,palmy_malaysia,join us in helping our front liners by providing them the best product  read more about this in our blog  and help them by buying our product  covid covidmalaysia art ,happy
2020-04-06 10:19:29+00:00,saufisufian,day    movement  control  order  mco   co vi dstayathome raining and wet  i miss my children and cucuk   malaysia ,happy
2020-04-05 12:26:44+00:00,EdahRusdi,salam semua my  lil brother have been tested positive for  covid  hopefully things will be just fine  please pray for his well being  aamiin  thank you,happy
2020-04-01 12:59:46+00:00,TEDxKangar,hello people we are glad that more than  of enthusiastic young souls joined the  learn  online  programme created for  malaysians during  mco  congrats te dx kangar  new normal covid elearning   malaysia ,happy
2020-03-24 09:51:24+00:00,mesekknyawai,lets pray for  malaysia and the rest of the world and put or joint effort to combat this  covid until we  flatten the curve  stay at home  movement control order  mco  perintah kawalan pergerakan plateau,happy
2020-03-21 07:08:55+00:00,arieldmillan,atm will assist pdrm to enforce the  movement  control  order to eradicate transmission of  covid starting from  sunday   march  at  amangkatantenteramalaysia polisdirajamalaysia ,happy
2020-03-19 21:59:58+00:00,fancyjackry1992,selamat pagi  selamat menjemput rezeki  awal bangun harini  btw pray for our world to be safe from covid  amen ,happy
2020-03-17 15:59:01+00:00,Cikk_Azie,be safe everyone  stay at home quarantine yourself do your own stuff less socialize less public engagement  insha allah ada hikmah semua ni jadi  covid  coronavirus  malaysia lockdown  ,happy
2020-03-17 12:17:53+00:00,AnakGhazi,this too shall pass  in the grand scale of things  days is just a blink of an eye stay healthy stay safe take time to slow down  reflect  selamat berehatcovid corona malaysia   malaysia ,happy
2020-03-17 10:23:19+00:00,ezzanyashraaf,be  safe   mask  on  covid   malaysia ,happy
2020-03-16 11:20:51+00:00,BuditBliss,dengar cerita  wwe wrestlemania tahun ni akan di cancel kerana  covid  well banyak sports telah di cancel so tak mustahil  stay safe everyone,happy
2021-02-21 05:55:15+00:00,nshahrizal,alhamdullilah st swab ve tunggu turn nd swab hari ke  doakan kmkorg sekeluarga day segehmayis kitajagakita biuk makcikbawangjangankecam   rh  hotel  sibu  sarawak ,happy
2020-11-09 01:09:14+00:00,AiRoseskalerful, selamat berpkpb bagi semua negeri kecuali pkp  perlis  kelantan  pahang stay safe stay humble stay positive twitter kitajagakita   malaysia ,happy
2020-09-21 01:38:19+00:00,neonizam,happy  bday buat  sahabat kami  big stage semoga sihat selalu serta sentiasa dalam lindungan  allah swt  aamiin  yarrabal  allaminqodyranymascteam mascallstar smascfamilimascultras kita jaga kita ,happy
2020-08-31 03:53:12+00:00,bernardwong1987,happy  independence  day  malaysia merdekamoments selamatharimerdeka harimerdeka malaysiaprihatin happyindependencedaymalaysia harikebangsaan jalurgemilang malaysia malaysian malaysiaboleh prihatin  malaysia truly asia kitajagakita merdeka happynationalday  sarawak ,happy
2020-08-29 10:53:15+00:00,Fitrinyet,happy birthday budak kenit semoga menjadi anak mithali bdayboy yearsold anakmember birthday haveaniceday kitajagakita   malaysia ,happy
2020-05-23 14:40:38+00:00,BlackPepper918,havocnakraya   assalammualaikum semuanya  selamat  hari  raya  maaf  zahir dan  batin  buat keluarga  tersyg  di  mukah  i  u all dan buat semua yg tersyg stay at home  stay safe  kita jaga kita,happy
2020-04-25 05:47:01+00:00,drkaylateh,following the extension of  movement  control  order   pkp heres some psa from me and team of  helo doktor  stay at home stay safe and stay rational   duduk rumah  stay at home  kita jaga kita   malaysia ,happy
2020-04-25 00:56:25+00:00,gojes_nenek,selamat berpuasa selamat hujung minggu  jng lups tekan link di bio  nenek gojez  team nenek gojez ramadhan puasa pkp jagahati jagadiri kitajagakita mekapharian trulook nofoundation sale ,happy
2020-03-27 11:08:54+00:00,IrwanBadree,stay safe everyone  kitajagakita staysafeeveryone   malaysia ,happy
2020-01-26 15:20:56+00:00,azrnyenn,everybody thought tht  is gonna be their year of goodluck  all but it seems like its not wwiii coronavirus and lots dh jdi in bulan  january ada  bulan lagi kot,happy
2020-03-27 11:08:54+00:00,IrwanBadree,stay safe everyone kitajagakita staysafeeveryone   malaysia ,happy
